Time,Position Axis 1,Load Axis 1,Command Axis 1,Aux 0,Aux 1,Aux 2,Cycles
158.2500000000,39.2477302554,-0.7013568876,39.2553749085,-0.6906827092,-0.0012621029,-0.0017293146,2.0000000000
158.3000000000,39.3170928954,-0.7353703975,39.3053970337,-0.6881015301,0.0017568051,0.0034361121,2.0000000000
158.3500000000,39.3415946963,-0.6747205848,39.3554153443,-0.6857677698,-0.0012161222,-0.0016147141,2.0000000000
158.4000000000,39.4137496947,-0.6928967237,39.4054374695,-0.6829079986,0.0013375667,0.0035768929,2.0000000000
158.5000000000,39.5082244873,-0.7064023019,39.5054779053,-0.6782533526,0.0010508878,0.0037922959,2.0000000000
158.5500000000,39.5566864013,-0.7053784725,39.5554962158,-0.6752505898,-0.0012994248,-0.0020543179,2.0000000000
158.6000000000,39.5988006593,-0.6910240053,39.6055183411,-0.6721161604,0.0015893395,0.0041884775,2.0000000000
158.6500000000,39.6589660642,-0.7008720038,39.6555366516,-0.6697852612,-0.0021089683,-0.0021449768,2.0000000000
158.7000000000,39.7016983034,-0.6871869562,39.7055587769,-0.6676154733,0.0014601611,0.0041244361,2.0000000000
158.7500000000,39.7640495300,-0.7085101604,39.7555770874,-0.6647594571,-0.0017527397,-0.0023800654,2.0000000000
158.8000000000,39.7996940614,-0.6951518653,39.8055992127,-0.6629455686,0.0017316525,0.0043211114,2.0000000000
158.8500000000,39.8689537048,-0.6611234546,39.8556175232,-0.6596379280,-0.0012732948,-0.0022955134,2.0000000000
158.9000000000,39.9063377380,-0.6766349674,39.9056396484,-0.6585590243,0.0017581756,0.0043251440,2.0000000000
158.9500000000,39.9601974488,-0.6557649375,39.9556579590,-0.6550800800,-0.0019041422,-0.0024822357,2.0000000000
159.0000000000,40.0026130676,-0.6600877642,40.0056800842,-0.6530247927,0.0022285359,0.0041468516,2.0000000000
159.0500000000,40.0515937805,-0.6529868841,40.0556983948,-0.6502041817,-0.0016366168,-0.0025016421,2.0000000000
159.1000000000,40.1105003356,-0.6244951489,40.1057205200,-0.6480408311,0.0019807832,0.0042008292,2.0000000000
159.1500000000,40.1537132266,-0.6098251941,40.1557388306,-0.6456317306,-0.0017852493,-0.0025524856,2.0000000000
159.2000000000,40.2126998901,-0.6278361083,40.2057609558,-0.6436032653,0.0020956779,0.0047143656,2.0000000000
159.2500000000,40.2433700562,-0.6180706024,40.2557792664,-0.6421326399,-0.0023600294,-0.0027779799,2.0000000000
159.3000000000,40.3167037964,-0.6491451261,40.3058013916,-0.6391267777,0.0023829895,0.0047741602,2.0000000000
159.3500000000,40.3531570434,-0.6261461976,40.3558197022,-0.6369282603,-0.0020639363,-0.0027868992,2.0000000000
159.4000000000,40.4040031434,-0.6437997224,40.4058418274,-0.6353054643,0.0021517335,0.0049660308,2.0000000000
159.4500000000,40.4641380307,-0.6219957470,40.4558601380,-0.6326957941,-0.0016536283,-0.0029164236,2.0000000000
159.5000000000,40.4958419801,-0.6014698746,40.5058822632,-0.6305868030,0.0021478599,0.0052377577,2.0000000000
159.5500000000,40.5693054197,-0.6180040239,40.5559005737,-0.6280997396,-0.0017747622,-0.0031131178,2.0000000000
159.6000000000,40.5970268250,-0.5968952774,40.6059226990,-0.6261932254,0.0021997560,0.0050784177,2.0000000000
159.6500000000,40.6662406921,-0.6063672900,40.6559410095,-0.6237234473,-0.0020573998,-0.0030913092,2.0000000000
159.7000000000,40.7032546997,-0.5930300949,40.7059631348,-0.6208915114,0.0020126633,0.0053230110,2.0000000000
159.7500000000,40.7542953492,-0.5757768753,40.7559814453,-0.6184000969,-0.0021116436,-0.0028036048,2.0000000000
159.8000000000,40.8104400634,-0.6060191988,40.8060035706,-0.6168135405,0.0021507440,0.0049868976,2.0000000000
159.8500000000,40.8497047427,-0.5953096147,40.8560218811,-0.6141312122,-0.0024170668,-0.0030147058,2.0000000000
159.9000000000,40.9133834838,-0.6197968719,40.9060440064,-0.6117099524,0.0023207150,0.0052280272,2.0000000000
159.9500000000,40.9461021424,-0.5664880871,40.9560623169,-0.6093984842,-0.0025708156,-0.0032333522,2.0000000000
160.0000000000,41.0140151977,-0.5358055235,41.0060844421,-0.6068069935,0.0022058911,0.0051602656,2.0000000000
160.0500000000,41.0511169434,-0.5782234667,41.0561027527,-0.6040499806,-0.0018671044,-0.0032188240,2.0000000000
160.1000000000,41.1107673645,-0.5615299344,41.1061248779,-0.6017733812,0.0021827738,0.0054837964,2.0000000000
160.1500000000,41.1569328307,-0.5346122981,41.1561431885,-0.5994561911,-0.0022616372,-0.0031419520,2.0000000000
160.2000000000,41.2060699464,-0.5319716929,41.2061653137,-0.5980604887,0.0026951828,0.0051988633,2.0000000000
160.2500000000,41.2646751401,-0.5380035045,41.2561836243,-0.5954902768,-0.0016030115,-0.0033922906,2.0000000000
160.3000000000,41.2990150453,-0.5534909367,41.3062057495,-0.5938766599,0.0026325358,0.0054635601,2.0000000000
160.3500000000,41.3666648863,-0.5020154716,41.3562240601,-0.5911609530,-0.0021698195,-0.0030386229,2.0000000000
160.4000000000,41.3995170594,-0.5277791619,41.4062461853,-0.5893367529,0.0026273099,0.0052722367,2.0000000000
160.4500000000,41.4625930786,-0.5351633426,41.4562644959,-0.5862386227,-0.0018509886,-0.0031022038,2.0000000000
160.5000000000,41.5028266906,-0.5721783637,41.5062866211,-0.5843127370,0.0024514862,0.0056652222,2.0000000000
160.6000000000,41.6151161192,-0.5108951925,41.6063270569,-0.5800045133,0.0028298188,0.0057723043,2.0000000000
160.6500000000,41.6464385989,-0.5045488477,41.6563453675,-0.5775758028,-0.0019038192,-0.0033489626,2.0000000000
160.7000000000,41.7175827025,-0.5265721677,41.7063674927,-0.5751040578,0.0028533440,0.0057867588,2.0000000000
160.7500000000,41.7415504457,-0.4691535236,41.7563858032,-0.5724978447,-0.0019742153,-0.0031491914,2.0000000000
160.8000000000,41.8190612792,-0.5018436907,41.8064079285,-0.5703729391,0.0025606519,0.0053438833,2.0000000000
160.8500000000,41.8526954651,-0.4977926910,41.8564262390,-0.5672870874,-0.0017510530,-0.0031453345,2.0000000000
160.9000000000,41.9047698976,-0.4982549548,41.9064483643,-0.5659104586,0.0019575045,0.0056553497,2.0000000000
160.9500000000,41.9583396912,-0.4936458170,41.9564666748,-0.5633079410,-0.0021450401,-0.0030238735,2.0000000000
161.0000000000,41.9961318971,-0.4786838294,42.0064888001,-0.5610119700,0.0020198473,0.0053171380,2.0000000000
161.0500000000,42.0680923460,-0.4776258171,42.0565071106,-0.5579128862,-0.0022451973,-0.0030046231,2.0000000000
161.1000000000,42.0974807741,-0.4620200394,42.1065292359,-0.5567392111,0.0024965194,0.0049141790,2.0000000000
161.1500000000,42.1687927246,-0.4740077854,42.1565475464,-0.5538628697,-0.0018793053,-0.0032285969,2.0000000000
161.2000000000,42.2093238831,-0.4600904582,42.2065696716,-0.5515268445,0.0023577474,0.0049616662,2.0000000000
161.2500000000,42.2722625733,-0.4391543569,42.2565879822,-0.5496019125,-0.0022323511,-0.0033414285,2.0000000000
161.3000000000,42.3085250854,-0.4520367980,42.3066101074,-0.5468667746,0.0022492027,0.0051725488,2.0000000000
161.3500000000,42.3525657654,-0.4307862520,42.3566284180,-0.5449374318,-0.0022439780,-0.0029522572,2.0000000000
161.4000000000,42.4104194640,-0.4275765420,42.4066505432,-0.5427361727,0.0023201837,0.0049670050,2.0000000000
161.4500000000,42.4507102970,-0.4525199234,42.4566688538,-0.5398729443,-0.0018466368,-0.0029219673,2.0000000000
161.5000000000,42.5197982787,-0.4455511270,42.5066909790,-0.5387035012,0.0022949590,0.0048784432,2.0000000000
161.5500000000,42.5456733706,-0.4304471017,42.5567092896,-0.5370098352,-0.0022142422,-0.0030117705,2.0000000000
161.6000000000,42.6071090698,-0.4432848691,42.6067314148,-0.5339338183,0.0025750250,0.0050360002,2.0000000000
161.6500000000,42.6524467468,-0.4043162767,42.6567497254,-0.5313494206,-0.0020517835,-0.0029518467,2.0000000000
161.7000000000,42.7068901063,-0.4456278084,42.7067718506,-0.5292103291,0.0021145684,0.0048630857,2.0000000000
161.7500000000,42.7665481567,-0.4145950377,42.7567901611,-0.5266607404,-0.0017037144,-0.0026294922,2.0000000000
161.8000000000,42.7987365725,-0.3964352311,42.8068122864,-0.5243784785,0.0021046332,0.0045696208,2.0000000000
161.8500000000,42.8706588742,-0.4016433952,42.8568305969,-0.5226532817,-0.0018364791,-0.0030559418,2.0000000000
161.9000000000,42.8928833010,-0.3779856268,42.9068527222,-0.5201449990,0.0018961610,0.0049365884,2.0000000000
161.9500000000,42.9742851255,-0.3844439387,42.9568710327,-0.5180594921,-0.0019910314,-0.0027175573,2.0000000000
162.0000000000,43.0001411438,-0.3784774840,43.0068931580,-0.5153262019,0.0019586743,0.0048336019,2.0000000000
162.0500000000,43.0607795715,-0.3953631818,43.0569114685,-0.5132387280,-0.0018195943,-0.0027947347,2.0000000000
162.1000000000,43.1097984313,-0.3585261105,43.1069335938,-0.5111290813,0.0014653663,0.0042724069,2.0000000000
162.1500000000,43.1514930728,-0.3750900629,43.1569519043,-0.5080785751,-0.0015628806,-0.0021584984,2.0000000000
162.2000000000,43.2120704650,-0.3646650612,43.2069740295,-0.5057112575,0.0018847013,0.0036523272,2.0000000000
162.2500000000,43.2405891421,-0.3451067211,43.2569923401,-0.5031957030,-0.0017034089,-0.0024173772,2.0000000000
162.3000000000,43.3117828368,-0.3606105746,43.3070144653,-0.5002425909,0.0012813106,0.0041271522,2.0000000000
162.3500000000,43.3492202760,-0.3660141824,43.3570327759,-0.4965856075,-0.0013431074,-0.0018046597,2.0000000000
162.4000000000,43.4100570679,-0.3363505601,43.4070549011,-0.4929088354,0.0015266782,0.0039270432,2.0000000000
162.4500000000,43.4543800353,-0.3364355265,43.4570732117,-0.4887779951,-0.0014923200,-0.0019241943,2.0000000000
162.5000000000,43.5008010866,-0.2903250159,43.5070953369,-0.4844520092,0.0015071193,0.0038058534,2.0000000000
162.5500000000,43.5597381590,-0.3257440630,43.5571136475,-0.4809812903,-0.0017196468,-0.0017311594,2.0000000000
162.6000000000,43.5988464357,-0.2922144830,43.6071357727,-0.4762564898,0.0012872291,0.0033013050,2.0000000000
162.7000000000,43.6886024477,-0.2440572379,43.7071762085,-0.4676607549,0.0011446666,0.0034899500,2.0000000000
162.7500000000,43.7663345337,-0.2647206782,43.7571945191,-0.4641546905,-0.0014299102,-0.0011469217,2.0000000000
162.8000000000,43.8004112244,-0.2625710071,43.8072166443,-0.4603000879,0.0008697481,0.0029231706,2.0000000000
162.8500000000,43.8621597292,-0.2699218393,43.8572349549,-0.4578367770,-0.0014604468,-0.0010874137,2.0000000000
162.9000000000,43.9097442626,-0.2601934672,43.9072570801,-0.4544580877,0.0010502975,0.0028361464,2.0000000000
162.9500000000,43.9521636964,-0.3577181099,43.9572753906,-0.4512516856,-0.0015544919,-0.0010180976,2.0000000000
163.0000000000,44.0139656065,-0.2544878122,44.0072975159,-0.4478451610,0.0007062848,0.0026954417,2.0000000000
163.0500000000,44.0510597229,-0.2738302648,44.0573158264,-0.4449952543,-0.0008888821,-0.0005218155,2.0000000000
163.1000000000,44.1247177123,-0.2522029877,44.1073379517,-0.4420880377,0.0003234438,0.0024989403,2.0000000000
163.1500000000,44.1379508973,-0.1649711139,44.1573562622,-0.4397926032,-0.0011785220,-0.0006388411,2.0000000000
163.2000000000,44.2084465028,-0.1967326701,44.2073783875,-0.4355689287,0.0009251692,0.0023687351,2.0000000000
163.2500000000,44.2550086975,-0.2181344628,44.2573966980,-0.4337521493,-0.0012190199,-0.0000516499,2.0000000000
163.3000000000,44.3070220949,-0.2152573764,44.3074188233,-0.4308133125,-0.0000263952,0.0018584898,2.0000000000
163.3500000000,44.3659744260,-0.2197882829,44.3574371338,-0.4265749156,-0.0003574939,0.0002321322,2.0000000000
163.4000000000,44.4048004151,-0.2089713514,44.4074592590,-0.4245699942,0.0001528751,0.0011666717,2.0000000000
163.4500000000,44.4680938720,-0.1983432621,44.4574775696,-0.4214038253,-0.0001547827,-0.0000333272,2.0000000000
163.5000000000,44.5072860719,-0.2277248499,44.5074996948,-0.4185789823,0.0003756094,0.0012031388,2.0000000000
163.5500000000,44.5691032409,-0.1842162912,44.5575180054,-0.4168830514,-0.0003538818,0.0007006300,2.0000000000
163.6000000000,44.6000785828,-0.1959973277,44.6075401306,-0.4137282372,0.0001230404,0.0010049173,2.0000000000
163.6500000000,44.6582145693,-0.2368375504,44.6575584412,-0.4113888741,-0.0001411646,0.0011525739,2.0000000000
163.7000000000,44.7094230651,-0.1804666967,44.7075805664,-0.4083558321,0.0002555965,0.0008537586,2.0000000000
163.7500000000,44.7526893618,-0.1985782682,44.7575988770,-0.4067912102,0.0000169402,0.0009838675,2.0000000000
163.8000000000,44.8238487242,-0.1697489470,44.8076210022,-0.4037275016,-0.0006203604,0.0008086136,2.0000000000
163.8500000000,44.8417701721,-0.1537033767,44.8576393127,-0.4009899795,0.0001776092,0.0014283104,2.0000000000
163.9000000000,44.9195709228,-0.1914927661,44.9076614380,-0.3983490169,-0.0003162999,0.0006374753,2.0000000000
163.9500000000,44.9379158022,-0.0165823418,44.9576797486,-0.3963256180,-0.0001935234,0.0014834266,2.0000000000
164.0000000000,45.0133514405,-0.1520299168,45.0077018738,-0.3935782611,-0.0002990413,0.0000747416,2.0000000000
164.0500000000,45.0567169188,-0.1701392233,45.0577201843,-0.3915152252,0.0003412193,0.0020210606,2.0000000000
164.1000000000,45.1021690369,-0.1328039468,45.1077423096,-0.3893561959,-0.0005937753,-0.0001612973,2.0000000000
164.1500000000,45.1665000915,-0.1734630614,45.1577606201,-0.3887438178,0.0006040697,0.0024217432,2.0000000000
164.2000000000,45.2020301821,-0.1297450810,45.2077827454,-0.3855843544,-0.0005425716,-0.0005407203,2.0000000000
164.2500000000,45.2640380857,-0.1324760020,45.2578010559,-0.3849349320,0.0010212424,0.0022645900,2.0000000000
164.3000000000,45.3004226685,-0.1255796104,45.3078231812,-0.3835110664,-0.0008616254,-0.0004407353,2.0000000000
164.3500000000,45.3692703246,-0.1176743955,45.3578414917,-0.3824921846,0.0007844658,0.0025877215,2.0000000000
164.4000000000,45.4103393555,-0.1497541666,45.4078636170,-0.3805544078,-0.0008477111,-0.0007118688,2.0000000000
164.4500000000,45.4605636598,-0.1268165559,45.4578819275,-0.3796854019,0.0005118994,0.0025393470,2.0000000000
164.5000000000,45.5165634154,-0.1315682680,45.5079040527,-0.3780006468,-0.0012067104,-0.0007528741,2.0000000000
164.5500000000,45.5587501529,-0.1324271260,45.5579223633,-0.3769186139,0.0007624358,0.0025877624,2.0000000000
164.6000000000,45.6182403563,-0.1069310978,45.6079444885,-0.3747512698,-0.0011572805,-0.0012083167,2.0000000000
164.6500000000,45.6546974184,-0.1180810559,45.6579627991,-0.3734572530,0.0015909948,0.0032643837,2.0000000000
164.7000000000,45.7217140197,-0.1220629439,45.7079849243,-0.3718982339,-0.0013709137,-0.0012087077,2.0000000000
164.8000000000,45.8132209779,-0.0993113368,45.8080253601,-0.3697344065,-0.0012961186,-0.0016147448,2.0000000000
164.8500000000,45.8575744627,-0.1185205130,45.8580436707,-0.3683028519,0.0020347973,0.0033989311,2.0000000000
164.9000000000,45.9076385500,-0.1198760047,45.9080657959,-0.3677242398,-0.0013800401,-0.0018889549,2.0000000000
164.9500000000,45.9652175900,-0.0914244346,45.9580841065,-0.3665265739,0.0014064612,0.0034445091,2.0000000000
165.0000000000,46.0031013490,-0.0960858987,46.0081062317,-0.3646596968,-0.0016734987,-0.0020784235,2.0000000000
165.0500000000,46.0604400635,-0.1239706874,46.0581245422,-0.3629304171,0.0020817521,0.0044187363,2.0000000000
165.1000000000,46.0931358339,-0.0894312630,46.1081466675,-0.3612941206,-0.0015987096,-0.0019287582,2.0000000000
165.1500000000,46.1624374390,-0.0861607790,46.1581649780,-0.3613788188,0.0014294598,0.0041560349,2.0000000000
165.2000000000,46.2077941894,-0.0947126076,46.2081871033,-0.3592350185,-0.0015825479,-0.0024596024,2.0000000000
165.2500000000,46.2625160218,-0.1026723668,46.2582054138,-0.3582271039,0.0020126882,0.0043422138,2.0000000000
165.3000000000,46.3204345702,-0.0917797683,46.3082275391,-0.3558325171,-0.0015289398,-0.0022131330,2.0000000000
165.3500000000,46.3507690430,-0.0840782150,46.3582458496,-0.3553400040,0.0021145437,0.0048125694,2.0000000000
165.4000000000,46.4123916624,-0.0561212081,46.4082679749,-0.3544852138,-0.0017481821,-0.0028098538,2.0000000000
165.4500000000,46.4566650394,-0.1194089275,46.4582862854,-0.3524013758,0.0021346538,0.0045431685,2.0000000000
165.5000000000,46.5155220031,-0.0418779775,46.5083084107,-0.3515089452,-0.0017374668,-0.0025601611,2.0000000000
165.5500000000,46.5560569763,-0.1014604047,46.5583267212,-0.3508630991,0.0021630204,0.0046693548,2.0000000000
165.6000000000,46.6187477112,-0.0960890500,46.6083488464,-0.3490681946,-0.0016715887,-0.0029513736,2.0000000000
165.6500000000,46.6624984739,-0.0534417702,46.6583671570,-0.3474196792,0.0021504578,0.0048924037,2.0000000000
165.7000000000,46.7089118959,-0.0684469195,46.7083892822,-0.3463280201,-0.0017774763,-0.0031670465,2.0000000000
165.7500000000,46.7698822018,-0.0782885183,46.7584075928,-0.3460209072,0.0023175497,0.0049831159,2.0000000000
165.8000000000,46.8018989564,-0.0519204401,46.8084297180,-0.3435071707,-0.0016688937,-0.0028931194,2.0000000000
165.8500000000,46.8724746703,-0.0790919287,46.8584480286,-0.3424890339,0.0025006216,0.0053259498,2.0000000000
165.9000000000,46.8974838258,-0.0480788908,46.9084701538,-0.3417306840,-0.0019615674,-0.0032327811,2.0000000000
165.9500000000,46.9682426453,-0.0721469521,46.9584884644,-0.3401996791,0.0026741438,0.0051450655,2.0000000000
166.0000000000,47.0058021545,-0.0368535557,47.0085105896,-0.3390068710,-0.0018868452,-0.0032365825,2.0000000000
166.0500000000,47.0548896792,-0.0484022649,47.0585289002,-0.3376453221,0.0023352958,0.0052466057,2.0000000000
166.1000000000,47.1075820921,-0.0338805797,47.1085166931,-0.3352121711,-0.0019026609,-0.0031765918,2.0000000000
166.1500000000,47.1520538335,-0.0455468221,47.1584892273,-0.3346938193,0.0025491635,0.0053313267,2.0000000000
166.2000000000,47.2127876281,-0.0389933849,47.2084617615,-0.3326521218,-0.0015244411,-0.0031672947,2.0000000000
166.2500000000,47.2503318787,-0.0244206432,47.2584342957,-0.3321185410,0.0026817210,0.0053538443,2.0000000000
166.3000000000,47.3227005004,-0.0108329822,47.3084068298,-0.3309738934,-0.0022328077,-0.0035383336,2.0000000000
166.3500000000,47.3525161744,-0.0493632109,47.3583793640,-0.3293822408,0.0025009601,0.0051152115,2.0000000000
166.4000000000,47.4113044739,-0.0238861869,47.4083518982,-0.3278563321,-0.0023745068,-0.0033078094,2.0000000000
166.4500000000,47.4572029111,-0.0301056954,47.4583244324,-0.3266130388,0.0023605728,0.0054452205,2.0000000000
166.5000000000,47.5069961549,-0.0241896418,47.5082969666,-0.3242758214,-0.0019033693,-0.0029706436,2.0000000000
166.5500000000,47.5550079343,-0.0162696894,47.5582695008,-0.3235210180,0.0028902846,0.0053420858,2.0000000000
166.6000000000,47.6035308839,-0.0193066207,47.6082420349,-0.3225397170,-0.0023599351,-0.0033278896,2.0000000000
166.6500000000,47.6700210570,-0.0216094535,47.6582145691,-0.3211929500,0.0024357047,0.0056880354,2.0000000000
166.7000000000,47.7051429749,0.0101160238,47.7081871033,-0.3195125461,-0.0018140709,-0.0030867264,2.0000000000
166.7500000000,47.7770309448,-0.0304690022,47.7581596375,-0.3179588616,0.0024562837,0.0050397697,2.0000000000
166.8000000000,47.8075294494,0.0265919526,47.8081321716,-0.3168536127,-0.0016649904,-0.0032234427,2.0000000000
166.9000000000,47.9100418089,0.0086199866,47.9080772400,-0.3137547374,-0.0018755874,-0.0027619391,2.0000000000
166.9500000000,47.9469718937,-0.0063127724,47.9580497742,-0.3129039109,0.0020679785,0.0051029585,2.0000000000
167.0000000000,48.0153350829,0.0149605180,48.0080223084,-0.3115240335,-0.0022225894,-0.0030492332,2.0000000000
167.0500000000,48.0456008913,-0.0337318930,48.0579948425,-0.3093632460,0.0025053979,0.0048982208,2.0000000000
167.1000000000,48.1236572265,0.0079703088,48.1079673767,-0.3088539243,-0.0023972187,-0.0030274480,2.0000000000
167.1500000000,48.1519241333,0.0012769724,48.1579399109,-0.3076484203,0.0018009514,0.0052526444,2.0000000000
167.2000000000,48.2129554749,0.0062047066,48.2079124451,-0.3061292171,-0.0016863879,-0.0032577845,2.0000000000
167.2500000000,48.2618331909,-0.0096466001,48.2578849792,-0.3043481708,0.0023902222,0.0051937690,2.0000000000
167.3000000000,48.2987518312,0.0234021675,48.3078575134,-0.3032945395,-0.0015404257,-0.0025140887,2.0000000000
167.3500000000,48.3694343563,0.0159158371,48.3578300476,-0.3019554615,0.0019604934,0.0043290322,2.0000000000
167.4000000000,48.3967933657,0.0254257674,48.4078025818,-0.3007718027,-0.0016973208,-0.0028042837,2.0000000000
167.4500000000,48.4648284912,0.0600233785,48.4577751160,-0.2991133034,0.0021814804,0.0043095294,2.0000000000
167.5000000000,48.4947700502,0.0323154105,48.5077476502,-0.2979436219,-0.0015372647,-0.0025681043,2.0000000000
167.5500000000,48.5576782227,0.0313710804,48.5577201843,-0.2970137298,0.0017075979,0.0045816870,2.0000000000
167.6000000000,48.6094512939,0.0264007226,48.6076927185,-0.2957023382,-0.0016055526,-0.0026673495,2.0000000000
167.6500000000,48.6629981995,0.0144021101,48.6576652527,-0.2935912311,0.0017637431,0.0041310475,2.0000000000
167.7000000000,48.7076492308,0.0526529067,48.7076377869,-0.2928346694,-0.0016757307,-0.0019956205,2.0000000000
167.7500000000,48.7536849979,0.0825835240,48.7576103211,-0.2917385101,0.0017756444,0.0036415886,2.0000000000
167.8000000000,48.8182182311,0.0295350424,48.8075828552,-0.2905188501,-0.0014857537,-0.0015197711,2.0000000000
167.8500000000,48.8498725893,0.0531914018,48.8575553894,-0.2883273363,0.0014808434,0.0036482629,2.0000000000
167.9000000000,48.9191131592,0.0641497746,48.9075279236,-0.2875285447,-0.0015649097,-0.0018502630,2.0000000000
167.9500000000,48.9494667054,0.1143747937,48.9575004578,-0.2864706814,0.0011668256,0.0029909648,2.0000000000
168.0000000000,49.0089721680,0.0464989432,49.0074729920,-0.2854037285,-0.0015429845,-0.0012987008,2.0000000000
168.0500000000,49.0599784851,0.0549560003,49.0574455261,-0.2835868895,0.0011036887,0.0028112100,2.0000000000
168.1000000000,49.1058464052,0.0646122769,49.1074180603,-0.2823725641,-0.0013708306,-0.0013401656,2.0000000000
168.1500000000,49.1660499570,0.0721185354,49.1573905945,-0.2799357176,0.0007782249,0.0026781205,2.0000000000
168.2000000000,49.1996650698,0.0456830078,49.2073631287,-0.2790226340,-0.0010504895,-0.0005038166,2.0000000000
168.2500000000,49.2706031798,0.0763126464,49.2573356629,-0.2775192857,0.0010083302,0.0027540498,2.0000000000
168.3000000000,49.2939758302,0.0484433174,49.3073081970,-0.2767539918,-0.0008708705,-0.0006237166,2.0000000000
168.3500000000,49.3594284057,0.0530535095,49.3572807312,-0.2751681805,0.0005576032,0.0021209568,2.0000000000
168.4000000000,49.4061851502,0.0566951075,49.4072532654,-0.2736302912,-0.0008396494,-0.0004277056,2.0000000000
168.4500000000,49.4571228031,0.1020155475,49.4572257996,-0.2723464370,0.0000456326,0.0019107628,2.0000000000
168.5000000000,49.5060348510,0.0481622965,49.5071983337,-0.2713133395,-0.0011103908,-0.0005993447,2.0000000000
168.5500000000,49.5494270327,0.0865667612,49.5571708679,-0.2694207430,0.0002939943,0.0015032631,2.0000000000
168.6000000000,49.6197814940,0.0810089410,49.6071434021,-0.2685957849,-0.0003684570,0.0002848524,2.0000000000
168.6500000000,49.6472778324,0.1446560613,49.6571159363,-0.2665494084,0.0000150123,0.0013888182,2.0000000000
168.7000000000,49.7198905944,0.0922121555,49.7070884705,-0.2657815218,-0.0002241334,0.0005617290,2.0000000000
168.7500000000,49.7476005555,0.1119795966,49.7570610047,-0.2640773356,-0.0001249315,0.0006483148,2.0000000000
168.8000000000,49.8042793274,0.0441010519,49.8070335388,-0.2631347775,-0.0001058611,0.0007669825,2.0000000000
168.8500000000,49.8540840147,0.0927399993,49.8570060730,-0.2612208128,-0.0003676378,0.0007441470,2.0000000000
168.9000000000,49.9092597962,0.0920391380,49.9069786072,-0.2601115704,-0.0000295348,0.0010784629,2.0000000000
169.0000000000,50.0010604859,0.1207533630,50.0069236755,-0.2577901483,-0.0000374804,0.0013011771,2.0000000000
169.0500000000,50.0723838804,0.1333068311,50.0568962097,-0.2555525303,-0.0007030311,-0.0002104304,2.0000000000
169.1000000000,50.1001281740,0.1718818244,50.1068687439,-0.2548097372,0.0001902103,0.0016011555,2.0000000000
169.1500000000,50.1642837524,0.1281019450,50.1568412781,-0.2531239092,-0.0007677369,-0.0001263026,2.0000000000
169.2000000000,50.2022132874,0.1080219149,50.2068138123,-0.2520128489,0.0007101593,0.0024501393,2.0000000000
169.2500000000,50.2590827942,0.1733172685,50.2567863464,-0.2502690554,-0.0009218938,-0.0004968182,2.0000000000
169.3000000000,50.3124618529,0.1377806366,50.3067588806,-0.2494533062,0.0002173910,0.0026406231,2.0000000000
169.3500000000,50.3517799377,0.1270092279,50.3567314148,-0.2472129464,-0.0010474480,-0.0006390176,2.0000000000
169.4000000000,50.4164009093,0.1201331765,50.4067039490,-0.2460511923,0.0005323257,0.0024387019,2.0000000000
169.4500000000,50.4472999577,0.1463169461,50.4566764832,-0.2448962927,-0.0010456530,-0.0008557485,2.0000000000
169.5000000000,50.5201339721,0.0923462809,50.5066490173,-0.2436520606,0.0007621627,0.0026918044,2.0000000000
169.5500000000,50.5454597473,0.1376743615,50.5566215515,-0.2418332696,-0.0012442786,-0.0010743135,2.0000000000
169.6000000000,50.6146583557,0.1323088109,50.6065940857,-0.2410166562,0.0015055187,0.0034440481,2.0000000000
169.6500000000,50.6539993285,0.1565039010,50.6565666199,-0.2390296459,-0.0011771292,-0.0016355276,2.0000000000
169.7000000000,50.7051620484,0.1486323625,50.7065391541,-0.2383157760,0.0014874183,0.0034524065,2.0000000000
169.7500000000,50.7664756775,0.1254503727,50.7565116882,-0.2365873307,-0.0012749186,-0.0021779863,2.0000000000
169.8000000000,50.7985572817,0.0572198783,50.8064842224,-0.2348186523,0.0020258927,0.0044130194,2.0000000000
169.8500000000,50.8606567381,0.1910085228,50.8564567566,-0.2338808179,-0.0013452028,-0.0020305724,2.0000000000
169.9000000000,50.9015579225,0.1739758250,50.9064292908,-0.2327141613,0.0018151014,0.0039286222,2.0000000000
169.9500000000,50.9668464659,0.2264096597,50.9564018250,-0.2312069088,-0.0013575455,-0.0022036547,2.0000000000
170.0000000000,50.9977378845,0.1695032569,51.0063743591,-0.2301024944,0.0019038187,0.0036976924,2.0000000000
170.0500000000,51.0563087464,0.1367555558,51.0563468933,-0.2280161977,-0.0014371974,-0.0026026522,2.0000000000
170.1000000000,51.1025009155,0.1749223023,51.1063194275,-0.2273784131,0.0022088012,0.0044721491,2.0000000000
170.1500000000,51.1540603638,0.1762081534,51.1562919617,-0.2250982374,-0.0017708613,-0.0023732535,2.0000000000
170.2000000000,51.2151451109,0.1821031572,51.2062644959,-0.2248290032,0.0019149622,0.0047691208,2.0000000000
170.2500000000,51.2482528689,0.1776808502,51.2562370300,-0.2225675136,-0.0014448783,-0.0025738736,2.0000000000
170.3000000000,51.3165168761,0.1824603084,51.3062095642,-0.2218383849,0.0024080640,0.0047152396,2.0000000000
170.3500000000,51.3485221864,0.1981280445,51.3561820984,-0.2201409042,-0.0017957785,-0.0026771503,2.0000000000
