OUTPUT OF MATLAB Q4 SMALL STRAIN FEM IMPLEMENTATION 

          DISPLACEMENTS 
********************************* 
  Node      U1           U2 
  651  -7.42373e-02   6.80511e-01 
  652  -8.18942e-02   6.79317e-01 
  653  -8.95561e-02   6.78138e-01 
  654  -6.00765e-02   6.90635e-01 
  655  -7.54437e-02   6.88183e-01 
  656  -9.08294e-02   6.85788e-01 
  657  -6.12270e-02   6.98362e-01 
  658  -6.89417e-02   6.97118e-01 
  659  -7.66608e-02   6.95889e-01 
  660  -8.43844e-02   6.94673e-01 
  661  -9.21131e-02   6.93472e-01 
  662  -6.23886e-02   7.06122e-01 
  663  -7.78887e-02   7.03627e-01 
  664  -9.34073e-02   7.01189e-01 
  665  -6.35613e-02   7.13915e-01 
  666  -7.13422e-02   7.12650e-01 
  667  -7.91274e-02   7.11399e-01 
  668  -8.69172e-02   7.10162e-01 
  669  -9.47119e-02   7.08939e-01 
  670  -6.47452e-02   7.21741e-01 
  671  -8.03769e-02   7.19204e-01 
  672  -9.60270e-02   7.16722e-01 
  673  -6.59401e-02   7.29600e-01 
  674  -7.37865e-02   7.28314e-01 
  675  -8.16371e-02   7.27041e-01 
  676  -8.94924e-02   7.25783e-01 
  677  -9.73526e-02   7.24538e-01 
  678  -6.71462e-02   7.37492e-01 
  679  -8.29082e-02   7.34911e-01 
  680  -9.86886e-02   7.32386e-01 
  681  -6.83633e-02   7.45416e-01 
  682  -7.62745e-02   7.44108e-01 
  683  -8.41900e-02   7.42814e-01 
  684  -9.21101e-02   7.41534e-01 
  685  -1.00035e-01   7.40267e-01 
  686  -6.95915e-02   7.53372e-01 
  687  -8.54826e-02   7.50748e-01 
  688  -1.01392e-01   7.48180e-01 
  689  -7.08309e-02   7.61360e-01 
  690  -7.88063e-02   7.60031e-01 
  691  -8.67859e-02   7.58715e-01 
  692  -9.47702e-02   7.57413e-01 
  693  -1.02759e-01   7.56125e-01 
  694  -7.20813e-02   7.69380e-01 
  695  -8.81000e-02   7.66714e-01 
  696  -1.04137e-01   7.64102e-01 
  697  -7.33427e-02   7.77432e-01 
  698  -8.13817e-02   7.76081e-01 
  699  -8.94249e-02   7.74744e-01 
  700  -9.74727e-02   7.73421e-01 
  701  -1.05525e-01   7.72111e-01 
  702  -7.46153e-02   7.85515e-01 
  703  -9.07605e-02   7.82806e-01 
  704  -1.06924e-01   7.80152e-01 
  705  -7.58988e-02   7.93630e-01 
  706  -8.40007e-02   7.92258e-01 
  707  -9.21068e-02   7.90900e-01 
  708  -1.00218e-01   7.89555e-01 
  709  -1.08333e-01   7.88224e-01 
  710  -7.71935e-02   8.01776e-01 
  711  -9.34639e-02   7.99025e-01 
  712  -1.09753e-01   7.96327e-01 
  713  -7.84992e-02   8.09953e-01 
  714  -8.66633e-02   8.08560e-01 
  715  -9.48317e-02   8.07181e-01 
  716  -1.03005e-01   8.05814e-01 
  717  -1.11183e-01   8.04461e-01 
  718  -7.98159e-02   8.18162e-01 
  719  -9.62102e-02   8.15368e-01 
  720  -1.12623e-01   8.12627e-01 
  721  -8.11436e-02   8.26401e-01 
  722  -8.93694e-02   8.24986e-01 
  723  -9.75994e-02   8.23585e-01 
  724  -1.05834e-01   8.22198e-01 
  725  -1.14074e-01   8.20823e-01 
  726  -8.24823e-02   8.34670e-01 
  727  -9.89993e-02   8.31834e-01 
  728  -1.15535e-01   8.29050e-01 
  729  -8.38321e-02   8.42970e-01 
  730  -9.21189e-02   8.41535e-01 
  731  -1.00410e-01   8.40113e-01 
  732  -1.08705e-01   8.38704e-01 
  733  -1.17006e-01   8.37307e-01 
  734  -8.51928e-02   8.51301e-01 
  735  -1.01831e-01   8.48422e-01 
  736  -1.18488e-01   8.45595e-01 
  737  -8.65645e-02   8.59661e-01 
  738  -9.49117e-02   8.58205e-01 
  739  -1.03263e-01   8.56761e-01 
  740  -1.11619e-01   8.55331e-01 
  741  -1.19980e-01   8.53913e-01 
  742  -8.79471e-02   8.68052e-01 
  743  -1.04706e-01   8.65131e-01 
  744  -1.21482e-01   8.62261e-01 
  745  -8.93407e-02   8.76472e-01 
  746  -9.77476e-02   8.74995e-01 
  747  -1.06159e-01   8.73530e-01 
  748  -1.14574e-01   8.72078e-01 
  749  -1.22995e-01   8.70639e-01 
  750  -9.07452e-02   8.84923e-01 
  751  -1.07623e-01   8.81959e-01 
  752  -1.24518e-01   8.79047e-01 
  753  -9.21607e-02   8.93402e-01 
  754  -1.00627e-01   8.91904e-01 
  755  -1.09097e-01   8.90418e-01 
  756  -1.17572e-01   8.88945e-01 
  757  -1.26051e-01   8.87484e-01 
  758  -9.35870e-02   9.01911e-01 
  759  -1.10582e-01   8.98906e-01 
  760  -1.27595e-01   8.95951e-01 
  761  -9.50243e-02   9.10449e-01 
  762  -1.03549e-01   9.08930e-01 
  763  -1.12077e-01   9.07423e-01 
  764  -1.20611e-01   9.05929e-01 
  765  -1.29149e-01   9.04446e-01 
  766  -9.64724e-02   9.19017e-01 
  767  -1.13584e-01   9.15969e-01 
  768  -1.30713e-01   9.12972e-01 
  769  -9.79313e-02   9.27613e-01 
  770  -1.06514e-01   9.26072e-01 
  771  -1.15100e-01   9.24544e-01 
  772  -1.23691e-01   9.23029e-01 
  773  -1.32287e-01   9.21526e-01 
  774  -9.94011e-02   9.36238e-01 
  775  -1.16627e-01   9.33148e-01 
  776  -1.33872e-01   9.30108e-01 
  777  -1.00882e-01   9.44891e-01 
  778  -1.09521e-01   9.43330e-01 
  779  -1.18165e-01   9.41781e-01 
  780  -1.26813e-01   9.40244e-01 
  781  -1.35467e-01   9.38720e-01 
  782  -1.02373e-01   9.53573e-01 
  783  -1.19713e-01   9.50442e-01 
  784  -1.37071e-01   9.47360e-01 
  785  -1.03875e-01   9.62283e-01 
  786  -1.12572e-01   9.60701e-01 
  787  -1.21272e-01   9.59131e-01 
  788  -1.29977e-01   9.57574e-01 
  789  -1.38687e-01   9.56028e-01 
  790  -1.05388e-01   9.71021e-01 
  791  -1.22841e-01   9.67849e-01 
  792  -1.40312e-01   9.64724e-01 
  793  -1.06912e-01   9.79787e-01 
  794  -1.15664e-01   9.78185e-01 
  795  -1.24421e-01   9.76594e-01 
  796  -1.33181e-01   9.75016e-01 
  797  -1.41947e-01   9.73449e-01 
  798  -1.08446e-01   9.88581e-01 
  799  -1.26010e-01   9.85368e-01 
  800  -1.43592e-01   9.82201e-01 
  801  -1.09991e-01   9.97403e-01 
  802  -1.18799e-01   9.95780e-01 
  803  -1.27611e-01   9.94169e-01 
  804  -1.36427e-01   9.92569e-01 
  805  -1.45248e-01   9.90981e-01 
  806  -1.11547e-01   1.00625e+00 
  807  -1.29222e-01   1.00300e+00 
  808  -1.46914e-01   9.99789e-01 
  809  -1.13114e-01   1.01513e+00 
  810  -1.21976e-01   1.01348e+00 
  811  -1.30843e-01   1.01185e+00 
  812  -1.39713e-01   1.01023e+00 
  813  -1.48589e-01   1.00862e+00 
  814  -1.14691e-01   1.02403e+00 
  815  -1.32474e-01   1.02074e+00 
  816  -1.50275e-01   1.01749e+00 
  817  -1.16278e-01   1.03296e+00 
  818  -1.25195e-01   1.03130e+00 
  819  -1.34116e-01   1.02965e+00 
  820  -1.43041e-01   1.02801e+00 
  821  -1.51970e-01   1.02638e+00 
  822  -1.17877e-01   1.04192e+00 
  823  -1.35768e-01   1.03858e+00 
  824  -1.53676e-01   1.03529e+00 
  825  -1.19486e-01   1.05090e+00 
  826  -1.28456e-01   1.04922e+00 
  827  -1.37430e-01   1.04755e+00 
  828  -1.46408e-01   1.04589e+00 
  829  -1.55392e-01   1.04424e+00 
  830  -1.21105e-01   1.05991e+00 
  831  -1.39102e-01   1.05654e+00 
  832  -1.57117e-01   1.05321e+00 
  833  -1.22735e-01   1.06895e+00 
  834  -1.31758e-01   1.06725e+00 
  835  -1.40785e-01   1.06555e+00 
  836  -1.49816e-01   1.06387e+00 
  837  -1.58852e-01   1.06220e+00 
  838  -1.24375e-01   1.07802e+00 
  839  -1.42478e-01   1.07460e+00 
  840  -1.60598e-01   1.07122e+00 
  841  -1.26026e-01   1.08710e+00 
  842  -1.35101e-01   1.08538e+00 
  843  -1.44181e-01   1.08367e+00 
  844  -1.53264e-01   1.08196e+00 
  845  -1.62353e-01   1.08027e+00 
  846  -1.27687e-01   1.09622e+00 
  847  -1.45894e-01   1.09276e+00 
  848  -1.64118e-01   1.08935e+00 
  849  -1.29359e-01   1.10536e+00 
  850  -1.38486e-01   1.10362e+00 
  851  -1.47617e-01   1.10188e+00 
  852  -1.56752e-01   1.10016e+00 
  853  -1.65892e-01   1.09845e+00 
  854  -1.31041e-01   1.11453e+00 
  855  -1.49350e-01   1.11103e+00 
  856  -1.67677e-01   1.10758e+00 
  857  -1.32733e-01   1.12372e+00 
  858  -1.41912e-01   1.12196e+00 
  859  -1.51094e-01   1.12020e+00 
  860  -1.60280e-01   1.11846e+00 
  861  -1.69471e-01   1.11673e+00 
  862  -1.34436e-01   1.13294e+00 
  863  -1.52847e-01   1.12940e+00 
  864  -1.71275e-01   1.12590e+00 
  865  -1.36149e-01   1.14218e+00 
  866  -1.45378e-01   1.14040e+00 
  867  -1.54610e-01   1.13862e+00 
  868  -1.63847e-01   1.13686e+00 
  869  -1.73089e-01   1.13511e+00 
  870  -1.37873e-01   1.15145e+00 
  871  -1.56384e-01   1.14787e+00 
  872  -1.74912e-01   1.14434e+00 
  873  -1.39606e-01   1.16074e+00 
  874  -1.48885e-01   1.15894e+00 
  875  -1.58167e-01   1.15714e+00 
  876  -1.67454e-01   1.15536e+00 
  877  -1.76745e-01   1.15359e+00 
  878  -1.41350e-01   1.17006e+00 
  879  -1.59960e-01   1.16644e+00 
  880  -1.78588e-01   1.16287e+00 
  881  -1.43104e-01   1.17940e+00 
  882  -1.52432e-01   1.17758e+00 
  883  -1.61763e-01   1.17576e+00 
  884  -1.71099e-01   1.17396e+00 
  885  -1.80440e-01   1.17217e+00 
  886  -1.44868e-01   1.18877e+00 
  887  -1.63576e-01   1.18511e+00 
  888  -1.82302e-01   1.18150e+00 
  889  -1.46642e-01   1.19816e+00 
  890  -1.56019e-01   1.19631e+00 
  891  -1.65399e-01   1.19448e+00 
  892  -1.74784e-01   1.19266e+00 
  893  -1.84173e-01   1.19085e+00 
  894  -1.48427e-01   1.20757e+00 
  895  -1.67232e-01   1.20388e+00 
  896  -1.86054e-01   1.20022e+00 
  897  -1.50221e-01   1.21701e+00 
  898  -1.59646e-01   1.21515e+00 
  899  -1.69074e-01   1.21330e+00 
  900  -1.78507e-01   1.21145e+00 
  901  -1.87944e-01   1.20962e+00 
  902  -1.52025e-01   1.22647e+00 
  903  -1.70926e-01   1.22274e+00 
  904  -1.89843e-01   1.21905e+00 
  905  -1.53840e-01   1.23596e+00 
  906  -1.63312e-01   1.23408e+00 
  907  -1.72788e-01   1.23221e+00 
  908  -1.82268e-01   1.23034e+00 
  909  -1.91752e-01   1.22849e+00 
  910  -1.55664e-01   1.24547e+00 
  911  -1.74659e-01   1.24170e+00 
  912  -1.93671e-01   1.23796e+00 
  913  -1.57498e-01   1.25500e+00 
  914  -1.67017e-01   1.25310e+00 
  915  -1.76540e-01   1.25121e+00 
  916  -1.86067e-01   1.24933e+00 
  917  -1.95598e-01   1.24746e+00 
  918  -1.59343e-01   1.26456e+00 
  919  -1.78431e-01   1.26075e+00 
  920  -1.97535e-01   1.25698e+00 
  921  -1.61197e-01   1.27414e+00 
  922  -1.70762e-01   1.27222e+00 
  923  -1.80331e-01   1.27031e+00 
  924  -1.89904e-01   1.26841e+00 
  925  -1.99482e-01   1.26652e+00 
  926  -1.63060e-01   1.28374e+00 
  927  -1.82241e-01   1.27989e+00 
  928  -2.01437e-01   1.27608e+00 
  929  -1.64934e-01   1.29336e+00 
  930  -1.74545e-01   1.29143e+00 
  931  -1.84160e-01   1.28950e+00 
  932  -1.93779e-01   1.28758e+00 
  933  -2.03402e-01   1.28567e+00 
  934  -1.66817e-01   1.30301e+00 
  935  -1.86088e-01   1.29913e+00 
  936  -2.05376e-01   1.29528e+00 
  937  -1.68711e-01   1.31268e+00 
  938  -1.78367e-01   1.31073e+00 
  939  -1.88026e-01   1.30878e+00 
  940  -1.97690e-01   1.30684e+00 
  941  -2.07359e-01   1.30491e+00 
  942  -1.70613e-01   1.32237e+00 
  943  -1.89974e-01   1.31845e+00 
  944  -2.09351e-01   1.31457e+00 
  945  -1.72526e-01   1.33209e+00 
  946  -1.82226e-01   1.33011e+00 
  947  -1.91931e-01   1.32815e+00 
  948  -2.01639e-01   1.32619e+00 
  949  -2.11352e-01   1.32424e+00 
  950  -1.74448e-01   1.34183e+00 
  951  -1.93897e-01   1.33787e+00 
  952  -2.13362e-01   1.33394e+00 
  953  -1.76379e-01   1.35158e+00 
  954  -1.86124e-01   1.34959e+00 
  955  -1.95872e-01   1.34761e+00 
  956  -2.05624e-01   1.34563e+00 
  957  -2.15381e-01   1.34366e+00 
  958  -1.78320e-01   1.36136e+00 
  959  -1.97857e-01   1.35737e+00 
  960  -2.17409e-01   1.35341e+00 
  961  -1.80271e-01   1.37117e+00 
  962  -1.90059e-01   1.36915e+00 
  963  -1.99851e-01   1.36715e+00 
  964  -2.09646e-01   1.36516e+00 
  965  -2.19446e-01   1.36317e+00 
  966  -1.82231e-01   1.38099e+00 
  967  -2.01854e-01   1.37696e+00 
  968  -2.21492e-01   1.37296e+00 
  969  -1.84200e-01   1.39083e+00 
  970  -1.94031e-01   1.38880e+00 
  971  -2.03866e-01   1.38678e+00 
  972  -2.13704e-01   1.38477e+00 
  973  -2.23546e-01   1.38277e+00 
  974  -1.86179e-01   1.40070e+00 
  975  -2.05887e-01   1.39663e+00 
  976  -2.25610e-01   1.39260e+00 
  977  -1.88167e-01   1.41059e+00 
  978  -1.98040e-01   1.40854e+00 
  979  -2.07917e-01   1.40650e+00 
  980  -2.17797e-01   1.40447e+00 
  981  -2.27682e-01   1.40245e+00 
  982  -1.90165e-01   1.42049e+00 
  983  -2.09956e-01   1.41639e+00 
  984  -2.29763e-01   1.41232e+00 
  985  -1.92172e-01   1.43042e+00 
  986  -2.02086e-01   1.42836e+00 
  987  -2.12004e-01   1.42630e+00 
  988  -2.21926e-01   1.42425e+00 
  989  -2.31852e-01   1.42221e+00 
  990  -1.94188e-01   1.44037e+00 
  991  -2.14061e-01   1.43623e+00 
  992  -2.33951e-01   1.43213e+00 
  993  -1.96213e-01   1.45034e+00 
  994  -2.06168e-01   1.44826e+00 
  995  -2.16127e-01   1.44618e+00 
  996  -2.26090e-01   1.44412e+00 
  997  -2.36057e-01   1.44206e+00 
  998  -1.98247e-01   1.46033e+00 
  999  -2.18202e-01   1.45615e+00 
 1000  -2.38173e-01   1.45201e+00 
 1001  -2.00290e-01   1.47034e+00 
 1002  -2.10286e-01   1.46824e+00 
 1003  -2.20286e-01   1.46615e+00 
 1004  -2.30289e-01   1.46406e+00 
 1005  -2.40296e-01   1.46199e+00 
 1006  -2.02343e-01   1.48037e+00 
 1007  -2.22378e-01   1.47616e+00 
 1008  -2.42429e-01   1.47198e+00 
 1009  -2.04404e-01   1.49042e+00 
 1010  -2.14440e-01   1.48830e+00 
 1011  -2.24479e-01   1.48619e+00 
 1012  -2.34522e-01   1.48409e+00 
 1013  -2.44570e-01   1.48200e+00 
 1014  -2.06474e-01   1.50049e+00 
 1015  -2.26589e-01   1.49624e+00 
 1016  -2.46719e-01   1.49203e+00 
 1017  -2.08553e-01   1.51058e+00 
 1018  -2.18629e-01   1.50844e+00 
 1019  -2.28707e-01   1.50631e+00 
 1020  -2.38790e-01   1.50420e+00 
 1021  -2.48876e-01   1.50209e+00 
 1022  -2.10642e-01   1.52068e+00 
 1023  -2.30834e-01   1.51640e+00 
 1024  -2.51042e-01   1.51216e+00 
 1025  -2.12739e-01   1.53081e+00 
 1026  -2.22853e-01   1.52866e+00 
 1027  -2.32970e-01   1.52651e+00 
 1028  -2.43091e-01   1.52438e+00 
 1029  -2.53216e-01   1.52225e+00 
 1030  -2.14844e-01   1.54096e+00 
 1031  -2.35114e-01   1.53664e+00 
 1032  -2.55398e-01   1.53236e+00 
 1033  -2.16959e-01   1.55112e+00 
 1034  -2.27111e-01   1.54895e+00 
 1035  -2.37266e-01   1.54679e+00 
 1036  -2.47425e-01   1.54464e+00 
 1037  -2.57589e-01   1.54250e+00 
 1038  -2.19082e-01   1.56131e+00 
 1039  -2.39427e-01   1.55696e+00 
 1040  -2.59787e-01   1.55265e+00 
 1041  -2.21214e-01   1.57151e+00 
 1042  -2.31403e-01   1.56932e+00 
 1043  -2.41597e-01   1.56715e+00 
 1044  -2.51793e-01   1.56498e+00 
 1045  -2.61994e-01   1.56282e+00 
 1046  -2.23354e-01   1.58173e+00 
 1047  -2.43774e-01   1.57735e+00 
 1048  -2.64208e-01   1.57300e+00 
 1049  -2.25503e-01   1.59197e+00 
 1050  -2.35730e-01   1.58977e+00 
 1051  -2.45960e-01   1.58757e+00 
 1052  -2.56193e-01   1.58539e+00 
 1053  -2.66431e-01   1.58321e+00 
 1054  -2.27661e-01   1.60223e+00 
 1055  -2.48154e-01   1.59782e+00 
 1056  -2.68661e-01   1.59344e+00 
 1057  -2.29826e-01   1.61250e+00 
 1058  -2.40090e-01   1.61029e+00 
 1059  -2.50356e-01   1.60808e+00 
 1060  -2.60626e-01   1.60587e+00 
 1061  -2.70900e-01   1.60368e+00 
 1062  -2.32001e-01   1.62280e+00 
 1063  -2.52567e-01   1.61835e+00 
 1064  -2.73146e-01   1.61394e+00 
 1065  -2.34184e-01   1.63311e+00 
 1066  -2.44483e-01   1.63088e+00 
 1067  -2.54785e-01   1.62865e+00 
 1068  -2.65091e-01   1.62643e+00 
 1069  -2.75400e-01   1.62422e+00 
 1070  -2.36375e-01   1.64344e+00 
 1071  -2.57012e-01   1.63896e+00 
 1072  -2.77662e-01   1.63452e+00 
 1073  -2.38574e-01   1.65379e+00 
 1074  -2.48909e-01   1.65154e+00 
 1075  -2.59246e-01   1.64930e+00 
 1076  -2.69587e-01   1.64706e+00 
 1077  -2.79932e-01   1.64483e+00 
 1078  -2.40782e-01   1.66415e+00 
 1079  -2.61489e-01   1.65964e+00 
 1080  -2.82209e-01   1.65517e+00 
 1081  -2.42997e-01   1.67453e+00 
 1082  -2.53367e-01   1.67227e+00 
 1083  -2.63739e-01   1.67001e+00 
 1084  -2.74115e-01   1.66776e+00 
 1085  -2.84494e-01   1.66552e+00 
 1086  -2.45221e-01   1.68493e+00 
 1087  -2.65997e-01   1.68039e+00 
 1088  -2.86787e-01   1.67588e+00 
 1089  -2.47453e-01   1.69535e+00 
 1090  -2.57857e-01   1.69307e+00 
 1091  -2.68263e-01   1.69079e+00 
 1092  -2.78673e-01   1.68853e+00 
 1093  -2.89087e-01   1.68627e+00 
 1094  -2.49693e-01   1.70578e+00 
 1095  -2.70537e-01   1.70121e+00 
 1096  -2.91394e-01   1.69667e+00 
 1097  -2.51941e-01   1.71623e+00 
 1098  -2.62378e-01   1.71393e+00 
 1099  -2.72818e-01   1.71165e+00 
 1100  -2.83262e-01   1.70936e+00 
 1101  -2.93709e-01   1.70709e+00 
 1102  -2.54197e-01   1.72670e+00 
 1103  -2.75108e-01   1.72210e+00 
 1104  -2.96031e-01   1.71753e+00 
 1105  -2.56461e-01   1.73718e+00 
 1106  -2.66931e-01   1.73487e+00 
 1107  -2.77404e-01   1.73256e+00 
 1108  -2.87881e-01   1.73027e+00 
 1109  -2.98361e-01   1.72798e+00 
 1110  -2.58732e-01   1.74768e+00 
 1111  -2.79709e-01   1.74305e+00 
 1112  -3.00698e-01   1.73845e+00 
 1113  -2.61012e-01   1.75819e+00 
 1114  -2.71515e-01   1.75587e+00 
 1115  -2.82020e-01   1.75355e+00 
 1116  -2.92529e-01   1.75124e+00 
 1117  -3.03042e-01   1.74893e+00 
 1118  -2.63299e-01   1.76872e+00 
 1119  -2.84340e-01   1.76406e+00 
 1120  -3.05393e-01   1.75943e+00 
 1121  -2.65594e-01   1.77927e+00 
 1122  -2.76129e-01   1.77693e+00 
 1123  -2.86666e-01   1.77460e+00 
 1124  -2.97207e-01   1.77227e+00 
 1125  -3.07751e-01   1.76995e+00 
 1126  -2.67896e-01   1.78983e+00 
 1127  -2.89000e-01   1.78514e+00 
 1128  -3.10117e-01   1.78048e+00 
 1129  -2.70206e-01   1.80041e+00 
 1130  -2.80773e-01   1.79806e+00 
 1131  -2.91342e-01   1.79571e+00 
 1132  -3.01914e-01   1.79337e+00 
 1133  -3.12489e-01   1.79103e+00 
 1134  -2.72524e-01   1.81100e+00 
 1135  -2.93690e-01   1.80629e+00 
 1136  -3.14869e-01   1.80160e+00 
 1137  -2.74849e-01   1.82161e+00 
 1138  -2.85446e-01   1.81924e+00 
 1139  -2.96046e-01   1.81688e+00 
 1140  -3.06649e-01   1.81452e+00 
 1141  -3.17255e-01   1.81218e+00 
 1142  -2.77182e-01   1.83224e+00 
 1143  -2.98409e-01   1.82749e+00 
 1144  -3.19648e-01   1.82277e+00 
 1145  -2.79521e-01   1.84288e+00 
 1146  -2.90149e-01   1.84049e+00 
 1147  -3.00779e-01   1.83812e+00 
 1148  -3.11412e-01   1.83575e+00 
 1149  -3.22049e-01   1.83338e+00 
 1150  -2.81869e-01   1.85353e+00 
 1151  -3.03156e-01   1.84876e+00 
 1152  -3.24455e-01   1.84401e+00 
 1153  -2.84223e-01   1.86420e+00 
 1154  -2.94880e-01   1.86180e+00 
 1155  -3.05540e-01   1.85941e+00 
 1156  -3.16203e-01   1.85703e+00 
 1157  -3.26869e-01   1.85465e+00 
 1158  -2.86585e-01   1.87488e+00 
 1159  -3.07931e-01   1.87008e+00 
 1160  -3.29289e-01   1.86530e+00 
 1161  -2.88953e-01   1.88558e+00 
 1162  -2.99640e-01   1.88317e+00 
 1163  -3.10329e-01   1.88076e+00 
 1164  -3.21021e-01   1.87837e+00 
 1165  -3.31716e-01   1.87597e+00 
 1166  -2.91329e-01   1.89629e+00 
 1167  -3.12734e-01   1.89146e+00 
 1168  -3.34149e-01   1.88666e+00 
 1169  -2.93712e-01   1.90702e+00 
 1170  -3.04427e-01   1.90459e+00 
 1171  -3.15145e-01   1.90217e+00 
 1172  -3.25866e-01   1.89976e+00 
 1173  -3.36589e-01   1.89736e+00 
 1174  -2.96102e-01   1.91776e+00 
 1175  -3.17563e-01   1.91290e+00 
 1176  -3.39036e-01   1.90807e+00 
 1177  -2.98499e-01   1.92851e+00 
 1178  -3.09242e-01   1.92607e+00 
 1179  -3.19988e-01   1.92364e+00 
 1180  -3.30737e-01   1.92122e+00 
 1181  -3.41488e-01   1.91880e+00 
 1182  -3.00903e-01   1.93928e+00 
 1183  -3.22420e-01   1.93440e+00 
 1184  -3.43948e-01   1.92954e+00 
 1185  -3.03314e-01   1.95006e+00 
 1186  -3.14084e-01   1.94761e+00 
 1187  -3.24858e-01   1.94517e+00 
 1188  -3.35634e-01   1.94273e+00 
 1189  -3.46413e-01   1.94030e+00 
 1190  -3.05731e-01   1.96085e+00 
 1191  -3.27302e-01   1.95595e+00 
 1192  -3.48884e-01   1.95106e+00 
 1193  -3.08155e-01   1.97166e+00 
 1194  -3.18953e-01   1.96920e+00 
 1195  -3.29753e-01   1.96674e+00 
 1196  -3.40556e-01   1.96429e+00 
 1197  -3.51362e-01   1.96185e+00 
 1198  -3.10586e-01   1.98248e+00 
 1199  -3.32211e-01   1.97755e+00 
 1200  -3.53846e-01   1.97264e+00 
 1201  -3.13023e-01   1.99332e+00 
 1202  -3.23848e-01   1.99084e+00 
 1203  -3.34674e-01   1.98837e+00 
 1204  -3.45504e-01   1.98591e+00 
 1205  -3.56336e-01   1.98345e+00 
 1206  -3.15467e-01   2.00417e+00 
 1207  -3.37144e-01   1.99921e+00 
 1208  -3.58832e-01   1.99428e+00 
 1209  -3.17918e-01   2.01503e+00 
 1210  -3.28768e-01   2.01254e+00 
 1211  -3.39621e-01   2.01006e+00 
 1212  -3.50476e-01   2.00758e+00 
 1213  -3.61334e-01   2.00511e+00 
 1214  -3.20375e-01   2.02590e+00 
 1215  -3.42103e-01   2.02092e+00 
 1216  -3.63842e-01   2.01596e+00 
 1217  -3.22838e-01   2.03679e+00 
 1218  -3.33714e-01   2.03429e+00 
 1219  -3.44592e-01   2.03179e+00 
 1220  -3.55472e-01   2.02930e+00 
 1221  -3.66356e-01   2.02682e+00 
 1222  -3.25308e-01   2.04769e+00 
 1223  -3.47086e-01   2.04268e+00 
 1224  -3.68875e-01   2.03770e+00 
 1225  -3.27783e-01   2.05860e+00 
 1226  -3.38684e-01   2.05608e+00 
 1227  -3.49587e-01   2.05358e+00 
 1228  -3.60492e-01   2.05108e+00 
 1229  -3.71400e-01   2.04858e+00 
 1230  -3.30265e-01   2.06952e+00 
 1231  -3.52093e-01   2.06449e+00 
 1232  -3.73931e-01   2.05948e+00 
 1233  -3.32754e-01   2.08045e+00 
 1234  -3.43679e-01   2.07793e+00 
 1235  -3.54606e-01   2.07541e+00 
 1236  -3.65535e-01   2.07290e+00 
 1237  -3.76468e-01   2.07039e+00 
 1238  -3.35248e-01   2.09140e+00 
 1239  -3.57124e-01   2.08635e+00 
 1240  -3.79010e-01   2.08132e+00 
 1241  -3.37748e-01   2.10236e+00 
 1242  -3.48697e-01   2.09982e+00 
 1243  -3.59648e-01   2.09729e+00 
 1244  -3.70601e-01   2.09477e+00 
 1245  -3.81557e-01   2.09225e+00 
 1246  -3.40255e-01   2.11333e+00 
 1247  -3.62178e-01   2.10825e+00 
 1248  -3.84110e-01   2.10320e+00 
 1249  -3.42767e-01   2.12431e+00 
 1250  -3.53739e-01   2.12176e+00 
 1251  -3.64713e-01   2.11922e+00 
 1252  -3.75690e-01   2.11669e+00 
 1253  -3.86669e-01   2.11416e+00 
 1254  -3.45285e-01   2.13530e+00 
 1255  -3.67254e-01   2.13020e+00 
 1256  -3.89232e-01   2.12513e+00 
 1257  -3.47809e-01   2.14631e+00 
 1258  -3.58804e-01   2.14375e+00 
 1259  -3.69801e-01   2.14120e+00 
 1260  -3.80800e-01   2.13865e+00 
 1261  -3.91801e-01   2.13611e+00 
 1262  -3.50339e-01   2.15732e+00 
 1263  -3.72353e-01   2.15220e+00 
 1264  -3.94376e-01   2.14710e+00 
 1265  -3.52874e-01   2.16835e+00 
 1266  -3.63891e-01   2.16578e+00 
 1267  -3.74910e-01   2.16322e+00 
 1268  -3.85931e-01   2.16066e+00 
 1269  -3.96955e-01   2.15811e+00 
 1270  -3.55415e-01   2.17938e+00 
 1271  -3.77473e-01   2.17424e+00 
 1272  -3.99540e-01   2.16912e+00 
 1273  -3.57962e-01   2.19043e+00 
 1274  -3.69001e-01   2.18785e+00 
 1275  -3.80041e-01   2.18528e+00 
 1276  -3.91084e-01   2.18271e+00 
 1277  -4.02129e-01   2.18015e+00 
 1278  -3.60514e-01   2.20149e+00 
 1279  -3.82614e-01   2.19633e+00 
 1280  -4.04724e-01   2.19119e+00 
 1281  -3.63072e-01   2.21256e+00 
 1282  -3.74131e-01   2.20997e+00 
 1283  -3.85193e-01   2.20739e+00 
 1284  -3.96257e-01   2.20481e+00 
